"dept","comm","year","week","price"
"TARN","ALBI",1907,3,1882
"TARN","ALBI",1907,4,1878
"TARN","ALBI",1907,5,1937
"TARN","ALBI",1907,6,2050
"TARN","ALBI",1907,7,2055
"TARN","ALBI",1907,8,1804
"TARN","ALBI",1907,9,1844
"TARN","ALBI",1907,10,1896
"TARN","ALBI",1907,11,1899
"TARN","ALBI",1907,12,1891
"TARN","ALBI",1908,1,1898
"TARN","ALBI",1908,2,1886
"TARN","ALBI",1908,3,1875
"TARN","ALBI",1908,4,1874
"TARN","ALBI",1908,5,1875
"TARN","ALBI",1908,6,1787
"TARN","ALBI",1908,7,1793
"TARN","ALBI",1908,8,1790
"TARN","ALBI",1908,9,1795
"TARN","ALBI",1908,10,1781
"TARN","ALBI",1908,11,1780
"TARN","ALBI",1908,12,1786
"TARN","ALBI",1909,2,1889
"TARN","ALBI",1909,3,1909
"TARN","ALBI",1909,4,1920
"TARN","ALBI",1909,5,1925
"TARN","ALBI",1909,6,2146
"TARN","ALBI",1909,7,2050
"TARN","ALBI",1909,8,1851
"TARN","ALBI",1909,9,1916
"TARN","ALBI",1909,10,1957
"TARN","ALBI",1909,11,1955
"TARN","ALBI",1909,12,1955
"TARN","ALBI",1910,1,1966
"TARN","ALBI",1910,2,2031
"TARN","ALBI",1910,3,2002
"TARN","ALBI",1910,4,1986
"TARN","ALBI",1910,5,1999
"TARN","ALBI",1910,6,2045
"TARN","ALBI",1910,7,2058
"TARN","ALBI",1910,8,2237
"TARN","ALBI",1910,9,2285
"TARN","ALBI",1910,10,2153
"TARN","ALBI",1910,11,2187
"TARN","ALBI",1910,12,2325
"TARN","ALBI",1911,1,2322
"TARN","ALBI",1911,2,2320
"TARN","ALBI",1911,3,2301
"TARN","ALBI",1911,4,2297
"TARN","ALBI",1911,5,2289
"TARN","ALBI",1911,6,2286
"TARN","ALBI",1911,7,2057
"TARN","ALBI",1911,9,2019
"TARN","ALBI",1911,10,1982
"TARN","ALBI",1911,11,2042
"TARN","ALBI",1911,12,2039
"TARN","ALBI",1912,1,2115
"TARN","ALBI",1912,2,2138
"TARN","ALBI",1912,3,2151
"TARN","ALBI",1912,4,2432
"TARN","ALBI",1912,5,2413
"TARN","ALBI",1912,6,2630
"TARN","ALBI",1912,7,2488
"TARN","ALBI",1912,8,2124
"TARN","ALBI",1912,9,2166
"TARN","ALBI",1912,10,2275
"TARN","ALBI",1912,11,2336
"TARN","ALBI",1912,12,2241
"TARN","ALBI",1913,1,2338
"TARN","ALBI",1913,2,2329
"TARN","ALBI",1913,3,2318
"TARN","ALBI",1913,4,2378
"TARN","ALBI",1913,5,2403
"TARN","ALBI",1913,6,2166
"TARN","ALBI",1913,7,2136
"TARN","ALBI",1913,8,2149
"TARN","ALBI",1913,9,2147
"TARN","ALBI",1913,10,2135
"TARN","ALBI",1913,11,2164
"TARN","ALBI",1913,12,2224
"TARN ET GARONNE","MONTAUBAN",1855,1,2675
"TARN ET GARONNE","MONTAUBAN",1855,2,2593
"TARN ET GARONNE","MONTAUBAN",1855,3,2516
"TARN ET GARONNE","MONTAUBAN",1855,4,2457
"TARN ET GARONNE","MONTAUBAN",1855,5,2298
"TARN ET GARONNE","MONTAUBAN",1855,6,2257
"TARN ET GARONNE","MONTAUBAN",1855,7,2331
"TARN ET GARONNE","MONTAUBAN",1855,8,2273
"TARN ET GARONNE","MONTAUBAN",1855,11,2405
"TARN ET GARONNE","MONTAUBAN",1855,12,2402
"TARN ET GARONNE","MONTAUBAN",1855,13,2292
"TARN ET GARONNE","MONTAUBAN",1855,14,2615
"TARN ET GARONNE","MONTAUBAN",1855,15,2570
"TARN ET GARONNE","MONTAUBAN",1855,16,2651
"TARN ET GARONNE","MONTAUBAN",1855,17,2663
"TARN ET GARONNE","MONTAUBAN",1855,18,3080
"TARN ET GARONNE","MONTAUBAN",1855,19,3080
"TARN ET GARONNE","MONTAUBAN",1855,20,3108
"TARN ET GARONNE","MONTAUBAN",1855,21,3100
"TARN ET GARONNE","MONTAUBAN",1855,22,3129
"TARN ET GARONNE","MONTAUBAN",1855,23,3192
"TARN ET GARONNE","MONTAUBAN",1855,24,3150
"TARN ET GARONNE","MONTAUBAN",1856,1,3082
"TARN ET GARONNE","MONTAUBAN",1856,2,2949
"TARN ET GARONNE","MONTAUBAN",1856,3,2942
"TARN ET GARONNE","MONTAUBAN",1856,4,2922
"TARN ET GARONNE","MONTAUBAN",1856,5,2922
"TARN ET GARONNE","MONTAUBAN",1856,6,2913
"TARN ET GARONNE","MONTAUBAN",1856,7,2839
"TARN ET GARONNE","MONTAUBAN",1856,8,2799
"TARN ET GARONNE","MONTAUBAN",1856,9,2981
"TARN ET GARONNE","MONTAUBAN",1856,10,3182
"TARN ET GARONNE","MONTAUBAN",1856,11,3380
"TARN ET GARONNE","MONTAUBAN",1856,12,3442
"TARN ET GARONNE","MONTAUBAN",1856,13,3511
"TARN ET GARONNE","MONTAUBAN",1856,14,3777
"TARN ET GARONNE","MONTAUBAN",1856,15,3825
"TARN ET GARONNE","MONTAUBAN",1856,16,3591
"TARN ET GARONNE","MONTAUBAN",1856,17,3633
"TARN ET GARONNE","MONTAUBAN",1856,18,3554
"TARN ET GARONNE","MONTAUBAN",1856,19,3539
"TARN ET GARONNE","MONTAUBAN",1856,20,3566
"TARN ET GARONNE","MONTAUBAN",1856,21,3567
"TARN ET GARONNE","MONTAUBAN",1856,22,3342
"TARN ET GARONNE","MONTAUBAN",1856,23,3102
"TARN ET GARONNE","MONTAUBAN",1856,24,3045
"TARN ET GARONNE","MONTAUBAN",1857,1,3298
"TARN ET GARONNE","MONTAUBAN",1857,2,3103
"TARN ET GARONNE","MONTAUBAN",1857,3,3084
"TARN ET GARONNE","MONTAUBAN",1857,4,3023
"TARN ET GARONNE","MONTAUBAN",1857,5,3011
"TARN ET GARONNE","MONTAUBAN",1857,6,2860
"TARN ET GARONNE","MONTAUBAN",1857,7,2866
"TARN ET GARONNE","MONTAUBAN",1857,8,2786
"TARN ET GARONNE","MONTAUBAN",1857,9,2963
"TARN ET GARONNE","MONTAUBAN",1857,10,2945
"TARN ET GARONNE","MONTAUBAN",1857,11,2953
"TARN ET GARONNE","MONTAUBAN",1857,12,2980
"TARN ET GARONNE","MONTAUBAN",1857,13,2441
"TARN ET GARONNE","MONTAUBAN",1857,14,2209
"TARN ET GARONNE","MONTAUBAN",1857,15,2223
"TARN ET GARONNE","MONTAUBAN",1857,16,2275
"TARN ET GARONNE","MONTAUBAN",1857,17,2096
"TARN ET GARONNE","MONTAUBAN",1857,18,2080
"TARN ET GARONNE","MONTAUBAN",1857,19,1858
"TARN ET GARONNE","MONTAUBAN",1857,20,1790
"TARN ET GARONNE","MONTAUBAN",1857,21,1768
"TARN ET GARONNE","MONTAUBAN",1857,22,1897
"TARN ET GARONNE","MONTAUBAN",1857,23,1877
"TARN ET GARONNE","MONTAUBAN",1857,24,1849
"TARN ET GARONNE","MONTAUBAN",1858,1,1807
"TARN ET GARONNE","MONTAUBAN",1858,2,1816
"TARN ET GARONNE","MONTAUBAN",1858,3,1767
"TARN ET GARONNE","MONTAUBAN",1858,4,1756
"TARN ET GARONNE","MONTAUBAN",1858,5,1739
"TARN ET GARONNE","MONTAUBAN",1858,6,1730
"TARN ET GARONNE","MONTAUBAN",1858,7,1741
"TARN ET GARONNE","MONTAUBAN",1858,8,1645
"TARN ET GARONNE","MONTAUBAN",1858,9,1576
"TARN ET GARONNE","MONTAUBAN",1858,10,1581
"TARN ET GARONNE","MONTAUBAN",1858,11,1668
"TARN ET GARONNE","MONTAUBAN",1858,12,1632
"TARN ET GARONNE","MONTAUBAN",1858,13,1799
"TARN ET GARONNE","MONTAUBAN",1858,14,1660
"TARN ET GARONNE","MONTAUBAN",1858,15,1649
"TARN ET GARONNE","MONTAUBAN",1858,16,1639
"TARN ET GARONNE","MONTAUBAN",1858,17,1618
"TARN ET GARONNE","MONTAUBAN",1858,18,1653
"TARN ET GARONNE","MONTAUBAN",1858,19,1596
"TARN ET GARONNE","MONTAUBAN",1858,20,1512
"TARN ET GARONNE","MONTAUBAN",1858,21,1487
"TARN ET GARONNE","MONTAUBAN",1858,22,1485
"TARN ET GARONNE","MONTAUBAN",1858,23,1421
"TARN ET GARONNE","MONTAUBAN",1858,24,1426
"TARN ET GARONNE","MONTAUBAN",1859,1,1463
"TARN ET GARONNE","MONTAUBAN",1859,2,1533
"TARN ET GARONNE","MONTAUBAN",1859,3,1425
"TARN ET GARONNE","MONTAUBAN",1859,4,1524
"TARN ET GARONNE","MONTAUBAN",1859,5,1528
"TARN ET GARONNE","MONTAUBAN",1859,6,1502
"TARN ET GARONNE","MONTAUBAN",1859,7,1541
"TARN ET GARONNE","MONTAUBAN",1859,8,1616
"TARN ET GARONNE","MONTAUBAN",1859,9,1838
"TARN ET GARONNE","MONTAUBAN",1859,10,1782
"TARN ET GARONNE","MONTAUBAN",1859,11,1772
"TARN ET GARONNE","MONTAUBAN",1859,12,1694
"TARN ET GARONNE","MONTAUBAN",1859,13,1755
"TARN ET GARONNE","MONTAUBAN",1859,14,1830
"TARN ET GARONNE","MONTAUBAN",1859,15,1763
"TARN ET GARONNE","MONTAUBAN",1859,16,1682
"TARN ET GARONNE","MONTAUBAN",1859,17,1628
"TARN ET GARONNE","MONTAUBAN",1859,18,1693
"TARN ET GARONNE","MONTAUBAN",1859,19,1671
"TARN ET GARONNE","MONTAUBAN",1859,20,1739
"TARN ET GARONNE","MONTAUBAN",1859,21,1634
"TARN ET GARONNE","MONTAUBAN",1859,22,1564
"TARN ET GARONNE","MONTAUBAN",1859,23,1593
"TARN ET GARONNE","MONTAUBAN",1859,24,1613
"TARN ET GARONNE","MONTAUBAN",1860,1,1671
"TARN ET GARONNE","MONTAUBAN",1860,2,1631
"TARN ET GARONNE","MONTAUBAN",1860,3,1676
"TARN ET GARONNE","MONTAUBAN",1860,4,1760
"TARN ET GARONNE","MONTAUBAN",1860,5,1677
"TARN ET GARONNE","MONTAUBAN",1860,6,1730
"TARN ET GARONNE","MONTAUBAN",1860,7,1751
"TARN ET GARONNE","MONTAUBAN",1860,8,1886
"TARN ET GARONNE","MONTAUBAN",1860,9,1948
"TARN ET GARONNE","MONTAUBAN",1860,10,1853
"TARN ET GARONNE","MONTAUBAN",1860,11,1829
"TARN ET GARONNE","MONTAUBAN",1860,12,1909
"TARN ET GARONNE","MONTAUBAN",1860,13,1727
"TARN ET GARONNE","MONTAUBAN",1860,14,1826
"TARN ET GARONNE","MONTAUBAN",1860,15,1913
"TARN ET GARONNE","MONTAUBAN",1860,16,1892
"TARN ET GARONNE","MONTAUBAN",1860,17,1876
"TARN ET GARONNE","MONTAUBAN",1860,18,1886
"TARN ET GARONNE","MONTAUBAN",1860,19,1942
"TARN ET GARONNE","MONTAUBAN",1860,20,1975
"TARN ET GARONNE","MONTAUBAN",1860,21,2072
"TARN ET GARONNE","MONTAUBAN",1860,22,2076
"TARN ET GARONNE","MONTAUBAN",1860,23,2072
"TARN ET GARONNE","MONTAUBAN",1860,24,2169
"TARN ET GARONNE","MONTAUBAN",1861,1,2291
"TARN ET GARONNE","MONTAUBAN",1861,2,2308
"TARN ET GARONNE","MONTAUBAN",1861,3,2330
"TARN ET GARONNE","MONTAUBAN",1861,4,2379
"TARN ET GARONNE","MONTAUBAN",1861,5,2436
"TARN ET GARONNE","MONTAUBAN",1861,6,2425
"TARN ET GARONNE","MONTAUBAN",1861,7,2293
"TARN ET GARONNE","MONTAUBAN",1861,8,2221
"TARN ET GARONNE","MONTAUBAN",1861,9,2286
"TARN ET GARONNE","MONTAUBAN",1861,10,2348
"TARN ET GARONNE","MONTAUBAN",1861,11,2325
"TARN ET GARONNE","MONTAUBAN",1861,12,2126
"TARN ET GARONNE","MONTAUBAN",1861,13,2297
"TARN ET GARONNE","MONTAUBAN",1861,14,2337
"TARN ET GARONNE","MONTAUBAN",1861,15,2337
"TARN ET GARONNE","MONTAUBAN",1861,16,2484
"TARN ET GARONNE","MONTAUBAN",1861,17,2715
"TARN ET GARONNE","MONTAUBAN",1861,18,2745
"TARN ET GARONNE","MONTAUBAN",1861,19,2889
"TARN ET GARONNE","MONTAUBAN",1861,20,2746
"TARN ET GARONNE","MONTAUBAN",1861,21,2707
"TARN ET GARONNE","MONTAUBAN",1861,22,2666
"TARN ET GARONNE","MONTAUBAN",1861,23,2705
"TARN ET GARONNE","MONTAUBAN",1861,24,2676
"TARN ET GARONNE","MONTAUBAN",1862,1,2671
"TARN ET GARONNE","MONTAUBAN",1862,2,2627
"TARN ET GARONNE","MONTAUBAN",1862,3,2651
"TARN ET GARONNE","MONTAUBAN",1862,4,2650
"TARN ET GARONNE","MONTAUBAN",1862,5,2610
"TARN ET GARONNE","MONTAUBAN",1862,6,2564
"TARN ET GARONNE","MONTAUBAN",1862,7,2415
"TARN ET GARONNE","MONTAUBAN",1862,8,2365
"TARN ET GARONNE","MONTAUBAN",1862,9,2461
"TARN ET GARONNE","MONTAUBAN",1862,10,2391
"TARN ET GARONNE","MONTAUBAN",1862,11,2335
"TARN ET GARONNE","MONTAUBAN",1862,12,2289
"TARN ET GARONNE","MONTAUBAN",1862,13,2349
"TARN ET GARONNE","MONTAUBAN",1862,14,2421
"TARN ET GARONNE","MONTAUBAN",1862,15,2414
"TARN ET GARONNE","MONTAUBAN",1862,16,2445
"TARN ET GARONNE","MONTAUBAN",1862,17,2372
"TARN ET GARONNE","MONTAUBAN",1862,18,2280
"TARN ET GARONNE","MONTAUBAN",1862,19,2195
"TARN ET GARONNE","MONTAUBAN",1862,20,2123
"TARN ET GARONNE","MONTAUBAN",1862,21,2150
"TARN ET GARONNE","MONTAUBAN",1862,22,2167
"TARN ET GARONNE","MONTAUBAN",1862,23,2146
"TARN ET GARONNE","MONTAUBAN",1862,24,2037
"TARN ET GARONNE","MONTAUBAN",1863,1,2056
"TARN ET GARONNE","MONTAUBAN",1863,2,2077
"TARN ET GARONNE","MONTAUBAN",1863,3,2079
"TARN ET GARONNE","MONTAUBAN",1863,4,2175
"TARN ET GARONNE","MONTAUBAN",1863,5,1964
"TARN ET GARONNE","MONTAUBAN",1863,6,1981
"TARN ET GARONNE","MONTAUBAN",1863,7,1958
"TARN ET GARONNE","MONTAUBAN",1863,8,1989
"TARN ET GARONNE","MONTAUBAN",1863,9,1925
"TARN ET GARONNE","MONTAUBAN",1863,10,1961
"TARN ET GARONNE","MONTAUBAN",1863,11,2114
"TARN ET GARONNE","MONTAUBAN",1863,12,2121
"TARN ET GARONNE","MONTAUBAN",1863,13,2108
"TARN ET GARONNE","MONTAUBAN",1863,14,2213
"TARN ET GARONNE","MONTAUBAN",1863,15,2086
"TARN ET GARONNE","MONTAUBAN",1863,16,1905
"TARN ET GARONNE","MONTAUBAN",1863,17,1800
"TARN ET GARONNE","MONTAUBAN",1863,18,1744
"TARN ET GARONNE","MONTAUBAN",1863,19,1763
"TARN ET GARONNE","MONTAUBAN",1863,20,1705
"TARN ET GARONNE","MONTAUBAN",1863,21,1674
"TARN ET GARONNE","MONTAUBAN",1863,22,1670
"TARN ET GARONNE","MONTAUBAN",1863,23,1712
"TARN ET GARONNE","MONTAUBAN",1863,24,1678
"TARN ET GARONNE","MONTAUBAN",1864,1,1612
"TARN ET GARONNE","MONTAUBAN",1864,2,1695
"TARN ET GARONNE","MONTAUBAN",1864,3,1608
"TARN ET GARONNE","MONTAUBAN",1864,4,1808
"TARN ET GARONNE","MONTAUBAN",1864,5,1748
"TARN ET GARONNE","MONTAUBAN",1864,6,1706
"TARN ET GARONNE","MONTAUBAN",1864,7,1640
"TARN ET GARONNE","MONTAUBAN",1864,8,1657
"TARN ET GARONNE","MONTAUBAN",1864,9,1743
"TARN ET GARONNE","MONTAUBAN",1864,10,1718
"TARN ET GARONNE","MONTAUBAN",1864,11,1681
"TARN ET GARONNE","MONTAUBAN",1864,12,1664
"TARN ET GARONNE","MONTAUBAN",1864,13,1733
"TARN ET GARONNE","MONTAUBAN",1864,14,1700
"TARN ET GARONNE","MONTAUBAN",1864,15,1636
"TARN ET GARONNE","MONTAUBAN",1864,16,1551
"TARN ET GARONNE","MONTAUBAN",1864,17,1574
"TARN ET GARONNE","MONTAUBAN",1864,18,1525
"TARN ET GARONNE","MONTAUBAN",1864,19,1516
"TARN ET GARONNE","MONTAUBAN",1864,20,1544
"TARN ET GARONNE","MONTAUBAN",1864,21,1519
"TARN ET GARONNE","MONTAUBAN",1864,22,1517
"TARN ET GARONNE","MONTAUBAN",1864,23,1492
"TARN ET GARONNE","MONTAUBAN",1864,24,1442
"TARN ET GARONNE","MONTAUBAN",1865,1,1437
"TARN ET GARONNE","MONTAUBAN",1865,2,1454
"TARN ET GARONNE","MONTAUBAN",1865,3,1460
"TARN ET GARONNE","MONTAUBAN",1865,4,1469
"TARN ET GARONNE","MONTAUBAN",1865,5,1434
"TARN ET GARONNE","MONTAUBAN",1865,6,1532
"TARN ET GARONNE","MONTAUBAN",1865,7,1553
"TARN ET GARONNE","MONTAUBAN",1865,8,1511
"TARN ET GARONNE","MONTAUBAN",1865,9,1476
"TARN ET GARONNE","MONTAUBAN",1865,10,1439
"TARN ET GARONNE","MONTAUBAN",1865,11,1520
"TARN ET GARONNE","MONTAUBAN",1865,12,1409
"TARN ET GARONNE","MONTAUBAN",1865,13,1616
"TARN ET GARONNE","MONTAUBAN",1865,14,1647
"TARN ET GARONNE","MONTAUBAN",1865,15,1657
"TARN ET GARONNE","MONTAUBAN",1865,16,1571
"TARN ET GARONNE","MONTAUBAN",1865,17,1474
"TARN ET GARONNE","MONTAUBAN",1865,18,1428
"TARN ET GARONNE","MONTAUBAN",1865,19,1459
"TARN ET GARONNE","MONTAUBAN",1865,21,1523
"TARN ET GARONNE","MONTAUBAN",1865,22,1472
"TARN ET GARONNE","MONTAUBAN",1865,23,1442
"TARN ET GARONNE","MONTAUBAN",1865,24,1441
"TARN ET GARONNE","MONTAUBAN",1866,1,1455
"TARN ET GARONNE","MONTAUBAN",1866,2,1596
"TARN ET GARONNE","MONTAUBAN",1866,3,1477
"TARN ET GARONNE","MONTAUBAN",1866,4,1603
"TARN ET GARONNE","MONTAUBAN",1866,5,1574
"TARN ET GARONNE","MONTAUBAN",1866,6,1598
"TARN ET GARONNE","MONTAUBAN",1866,7,1554
"TARN ET GARONNE","MONTAUBAN",1866,8,1611
"TARN ET GARONNE","MONTAUBAN",1866,9,1679
"TARN ET GARONNE","MONTAUBAN",1866,10,1734
"TARN ET GARONNE","MONTAUBAN",1866,11,1811
"TARN ET GARONNE","MONTAUBAN",1866,12,1831
"TARN ET GARONNE","MONTAUBAN",1866,13,1877
"TARN ET GARONNE","MONTAUBAN",1866,14,1945
"TARN ET GARONNE","MONTAUBAN",1866,15,1885
"TARN ET GARONNE","MONTAUBAN",1866,16,1969
"TARN ET GARONNE","MONTAUBAN",1866,17,1889
"TARN ET GARONNE","MONTAUBAN",1866,18,2066
"TARN ET GARONNE","MONTAUBAN",1866,19,2066
"TARN ET GARONNE","MONTAUBAN",1866,20,2054
"TARN ET GARONNE","MONTAUBAN",1866,21,2119
"TARN ET GARONNE","MONTAUBAN",1866,22,2122
"TARN ET GARONNE","MONTAUBAN",1866,23,2242
"TARN ET GARONNE","MONTAUBAN",1866,24,2457
"TARN ET GARONNE","MONTAUBAN",1867,1,2579
"TARN ET GARONNE","MONTAUBAN",1867,2,2505
"TARN ET GARONNE","MONTAUBAN",1867,3,2499
"TARN ET GARONNE","MONTAUBAN",1867,4,2509
"TARN ET GARONNE","MONTAUBAN",1867,5,2468
"TARN ET GARONNE","MONTAUBAN",1867,6,2489
"TARN ET GARONNE","MONTAUBAN",1867,7,2492
"TARN ET GARONNE","MONTAUBAN",1867,8,2585
"TARN ET GARONNE","MONTAUBAN",1867,9,2609
"TARN ET GARONNE","MONTAUBAN",1867,10,2569
"TARN ET GARONNE","MONTAUBAN",1867,11,2470
"TARN ET GARONNE","MONTAUBAN",1867,12,2214
"TARN ET GARONNE","MONTAUBAN",1867,13,2410
"TARN ET GARONNE","MONTAUBAN",1867,14,2541
"TARN ET GARONNE","MONTAUBAN",1867,15,2471
"TARN ET GARONNE","MONTAUBAN",1867,16,2412
"TARN ET GARONNE","MONTAUBAN",1867,17,2524
"TARN ET GARONNE","MONTAUBAN",1867,18,2509
"TARN ET GARONNE","MONTAUBAN",1867,19,2576
"TARN ET GARONNE","MONTAUBAN",1867,20,2635
"TARN ET GARONNE","MONTAUBAN",1867,21,2725
"TARN ET GARONNE","MONTAUBAN",1867,22,2691
"TARN ET GARONNE","MONTAUBAN",1867,23,2705
"TARN ET GARONNE","MONTAUBAN",1867,24,2683
"TARN ET GARONNE","MONTAUBAN",1868,1,2811
"TARN ET GARONNE","MONTAUBAN",1868,2,2845
"TARN ET GARONNE","MONTAUBAN",1868,3,3266
"TARN ET GARONNE","MONTAUBAN",1868,4,3257
"TARN ET GARONNE","MONTAUBAN",1868,5,3265
"TARN ET GARONNE","MONTAUBAN",1868,6,3291
"TARN ET GARONNE","MONTAUBAN",1868,7,3306
"TARN ET GARONNE","MONTAUBAN",1868,8,3296
"TARN ET GARONNE","MONTAUBAN",1868,9,3321
"TARN ET GARONNE","MONTAUBAN",1868,10,3133
"TARN ET GARONNE","MONTAUBAN",1868,11,2587
"TARN ET GARONNE","MONTAUBAN",1868,12,2722
"TARN ET GARONNE","MONTAUBAN",1868,13,2756
"TARN ET GARONNE","MONTAUBAN",1868,14,2493
"TARN ET GARONNE","MONTAUBAN",1868,15,2356
"TARN ET GARONNE","MONTAUBAN",1868,16,2161
"TARN ET GARONNE","MONTAUBAN",1868,17,2318
"TARN ET GARONNE","MONTAUBAN",1868,18,2324
"TARN ET GARONNE","MONTAUBAN",1868,19,2307
"TARN ET GARONNE","MONTAUBAN",1868,20,2245
"TARN ET GARONNE","MONTAUBAN",1868,21,2240
"TARN ET GARONNE","MONTAUBAN",1868,22,2128
"TARN ET GARONNE","MONTAUBAN",1868,23,1991
"TARN ET GARONNE","MONTAUBAN",1868,24,2124
"TARN ET GARONNE","MONTAUBAN",1869,1,2155
"TARN ET GARONNE","MONTAUBAN",1869,2,2169
"TARN ET GARONNE","MONTAUBAN",1869,3,2129
"TARN ET GARONNE","MONTAUBAN",1869,4,2048
"TARN ET GARONNE","MONTAUBAN",1869,5,2065
"TARN ET GARONNE","MONTAUBAN",1869,6,2063
"TARN ET GARONNE","MONTAUBAN",1869,7,2085
"TARN ET GARONNE","MONTAUBAN",1869,8,1992
"TARN ET GARONNE","MONTAUBAN",1869,9,1890
"TARN ET GARONNE","MONTAUBAN",1869,10,2014
"TARN ET GARONNE","MONTAUBAN",1869,11,2008
"TARN ET GARONNE","MONTAUBAN",1869,12,2034
"TARN ET GARONNE","MONTAUBAN",1869,13,2173
"TARN ET GARONNE","MONTAUBAN",1869,14,2104
"TARN ET GARONNE","MONTAUBAN",1869,15,2021
"TARN ET GARONNE","MONTAUBAN",1869,16,1958
"TARN ET GARONNE","MONTAUBAN",1869,17,1911
"TARN ET GARONNE","MONTAUBAN",1869,18,1960
"TARN ET GARONNE","MONTAUBAN",1869,19,1804
"TARN ET GARONNE","MONTAUBAN",1869,20,1806
"TARN ET GARONNE","MONTAUBAN",1869,21,1871
"TARN ET GARONNE","MONTAUBAN",1869,22,1837
"TARN ET GARONNE","MONTAUBAN",1869,23,1809
"TARN ET GARONNE","MONTAUBAN",1869,24,1784
"TARN ET GARONNE","MONTAUBAN",1870,1,1746
"TARN ET GARONNE","MONTAUBAN",1870,2,1757
"TARN ET GARONNE","MONTAUBAN",1870,3,1775
"TARN ET GARONNE","MONTAUBAN",1870,4,1711
"TARN ET GARONNE","MONTAUBAN",1870,5,1741
"TARN ET GARONNE","MONTAUBAN",1870,6,1755
"TARN ET GARONNE","MONTAUBAN",1870,7,1760
"TARN ET GARONNE","MONTAUBAN",1870,9,1889
"TARN ET GARONNE","MONTAUBAN",1870,10,1981
"TARN ET GARONNE","MONTAUBAN",1870,11,1959
"TARN ET GARONNE","MONTAUBAN",1870,12,2066
"TARN ET GARONNE","MONTAUBAN",1870,13,2022
"TARN ET GARONNE","MONTAUBAN",1870,14,2219
"TARN ET GARONNE","MONTAUBAN",1870,15,2035
"TARN ET GARONNE","MONTAUBAN",1870,16,2000
"TARN ET GARONNE","MONTAUBAN",1870,17,1915
"TARN ET GARONNE","MONTAUBAN",1870,18,1767
"TARN ET GARONNE","MONTAUBAN",1870,19,1783
"TARN ET GARONNE","MONTAUBAN",1870,20,2032
"TARN ET GARONNE","MONTAUBAN",1870,21,2039
"TARN ET GARONNE","MONTAUBAN",1870,22,1999
"TARN ET GARONNE","MONTAUBAN",1870,23,2083
"TARN ET GARONNE","MONTAUBAN",1870,24,2040
"TARN ET GARONNE","MONTAUBAN",1871,1,2100
"TARN ET GARONNE","MONTAUBAN",1871,2,2131
"TARN ET GARONNE","MONTAUBAN",1871,3,2326
"TARN ET GARONNE","MONTAUBAN",1871,4,2574
"TARN ET GARONNE","MONTAUBAN",1871,5,2538
"TARN ET GARONNE","MONTAUBAN",1871,6,2502
"TARN ET GARONNE","MONTAUBAN",1871,7,2579
"TARN ET GARONNE","MONTAUBAN",1871,8,2529
"TARN ET GARONNE","MONTAUBAN",1871,9,2528
"TARN ET GARONNE","MONTAUBAN",1871,10,2530
"TARN ET GARONNE","MONTAUBAN",1871,11,2551
"TARN ET GARONNE","MONTAUBAN",1871,12,2388
"TARN ET GARONNE","MONTAUBAN",1871,13,2371
"TARN ET GARONNE","MONTAUBAN",1871,14,2362
"TARN ET GARONNE","MONTAUBAN",1871,15,2357
"TARN ET GARONNE","MONTAUBAN",1871,16,2263
"TARN ET GARONNE","MONTAUBAN",1871,17,2196
"TARN ET GARONNE","MONTAUBAN",1871,18,2295
"TARN ET GARONNE","MONTAUBAN",1871,19,2349
"TARN ET GARONNE","MONTAUBAN",1871,20,2401
"TARN ET GARONNE","MONTAUBAN",1871,21,2479
"TARN ET GARONNE","MONTAUBAN",1871,22,2480
"TARN ET GARONNE","MONTAUBAN",1871,23,2411
"TARN ET GARONNE","MONTAUBAN",1871,24,2424
"TARN ET GARONNE","MONTAUBAN",1872,1,2314
"TARN ET GARONNE","MONTAUBAN",1872,2,2356
"TARN ET GARONNE","MONTAUBAN",1872,3,2424
"TARN ET GARONNE","MONTAUBAN",1872,4,2288
"TARN ET GARONNE","MONTAUBAN",1872,5,2201
"TARN ET GARONNE","MONTAUBAN",1872,6,2120
"TARN ET GARONNE","MONTAUBAN",1872,7,2119
"TARN ET GARONNE","MONTAUBAN",1872,8,2211
"TARN ET GARONNE","MONTAUBAN",1872,9,2238
"TARN ET GARONNE","MONTAUBAN",1872,10,2273
"TARN ET GARONNE","MONTAUBAN",1872,11,2245
"TARN ET GARONNE","MONTAUBAN",1872,12,2180
"TARN ET GARONNE","MONTAUBAN",1872,13,2140
"TARN ET GARONNE","MONTAUBAN",1872,14,2092
"TARN ET GARONNE","MONTAUBAN",1872,15,2018
"TARN ET GARONNE","MONTAUBAN",1872,16,1906
"TARN ET GARONNE","MONTAUBAN",1872,17,1852
"TARN ET GARONNE","MONTAUBAN",1872,18,2045
"TARN ET GARONNE","MONTAUBAN",1872,19,2053
"TARN ET GARONNE","MONTAUBAN",1872,20,2083
"TARN ET GARONNE","MONTAUBAN",1872,21,2076
"TARN ET GARONNE","MONTAUBAN",1872,22,2141
"TARN ET GARONNE","MONTAUBAN",1872,23,2087
"TARN ET GARONNE","MONTAUBAN",1872,24,2015
"TARN ET GARONNE","MONTAUBAN",1873,1,2027
"TARN ET GARONNE","MONTAUBAN",1873,2,1982
"TARN ET GARONNE","MONTAUBAN",1873,3,2080
"TARN ET GARONNE","MONTAUBAN",1873,4,2164
